ID,Area,City,Restaurant,Avg Spend,Food type
5206,Powai,Mumbai,"62,92",700,Mughlai
5207,Powai,Mumbai,54,200,Mughlai
5208,Powai,Mumbai,"30,34,44,45,101",800,Mughlai
5209,Powai,Mumbai,"91,49",300,Mughlai
5210,Powai,Mumbai,91,400,Mughlai
5211,Powai,Mumbai,"102,43,51",200,Mughlai
5212,Powai,Mumbai,44,1100,Mughlai
5213,Powai,Mumbai,"105,27",500,Mughlai
5214,Powai,Mumbai,"1,24,67,21,35",1100,Mughlai
5215,Powai,Mumbai,"2,100,17,8,38",300,Mughlai
5216,Powai,Mumbai,84,700,Mughlai
5217,Powai,Mumbai,"21,56,17,14,37",1000,Mughlai
5218,Powai,Mumbai,"100,53,105",1000,Mughlai
5219,Powai,Mumbai,"5,98,84,36,32",1100,Mughlai
5220,Powai,Mumbai,"22,64,109,2,77",600,Mughlai
5221,Powai,Mumbai,"13,110,42,49",100,Mughlai
5222,Powai,Mumbai,"27,5,68,6",1100,Mughlai
5223,Powai,Mumbai,49,1000,Mughlai
5224,Powai,Mumbai,"9,70,75",1000,Mughlai
5225,Powai,Mumbai,6,500,Mughlai
5226,Powai,Mumbai,109,900,Mughlai
5227,Powai,Mumbai,"15,87,78",800,Mughlai
5228,Powai,Mumbai,"30,46",700,Mughlai
5229,Powai,Mumbai,"89,7",300,Mughlai
5230,Powai,Mumbai,83100,500,Mughlai
5231,Powai,Mumbai,"56,75",100,Mughlai
5232,Powai,Mumbai,94,300,Mughlai
5233,Powai,Mumbai,"95,13,7,107,17",800,Mughlai
5234,Powai,Mumbai,12,700,Mughlai
5235,Powai,Mumbai,89,900,Mughlai
5236,Powai,Mumbai,"38,8",300,Mughlai
5237,Powai,Mumbai,"92,12,2,33",200,Mughlai
5238,Powai,Mumbai,27,400,Mughlai
5239,Powai,Mumbai,"16,42,2",700,Mughlai
5240,Powai,Mumbai,90,300,Mughlai
5241,Powai,Mumbai,"52,40,20,21",600,Mughlai
5242,Powai,Mumbai,"34,59,16",700,Mughlai
5243,Powai,Mumbai,"11,8,68",800,Mughlai
5244,Powai,Mumbai,"97,11,54,89",600,Mughlai
5245,Powai,Mumbai,26,300,Mughlai
5246,Powai,Mumbai,"13,16",300,Mughlai
5247,Powai,Mumbai,"33,20,2,38,106",900,Mughlai
5248,Powai,Mumbai,"31,29,67",1100,Mughlai
5249,Powai,Mumbai,"54,0,60,62",400,Mughlai
5250,Powai,Mumbai,"72,91,82,56,103",100,Mughlai
5251,Powai,Mumbai,69,700,Mughlai
5252,Powai,Mumbai,79,500,Mughlai
5253,Powai,Mumbai,"71,8,1,103,24",500,Mughlai
5254,Powai,Mumbai,"35,11,19,81",700,Mughlai
5255,Powai,Mumbai,"55,99,77,24",900,Mughlai
5256,Powai,Mumbai,"66,0,95,51,72",1100,Mughlai
5257,Powai,Mumbai,"47,36,91,43,94",200,Mughlai
5258,Powai,Mumbai,"84,49",700,Mughlai
5259,Powai,Mumbai,"51,103,52,19,3",100,Mughlai
5260,Powai,Mumbai,"83,61,39",500,Mughlai
5261,Powai,Mumbai,"15,95",700,Mughlai
5262,Powai,Mumbai,"32,78,98",600,Mughlai
5263,Powai,Mumbai,"83,103,77",400,Mughlai
5264,Powai,Mumbai,1,700,Mughlai
5265,Powai,Mumbai,"64,40,41",300,Mughlai
5266,Powai,Mumbai,"77,58,80",700,Mughlai
5267,Powai,Mumbai,30103,700,Mughlai
5268,Powai,Mumbai,"63,23,57,9",300,Mughlai
5269,Powai,Mumbai,"14,57,45",300,Mughlai
5270,Powai,Mumbai,"21,44,31,95",400,Mughlai
5271,Powai,Mumbai,"22,94,107,42,36",200,Mughlai
5272,Powai,Mumbai,"44,69",900,Mughlai
5273,Powai,Mumbai,"109,87,100,99,35",700,Mughlai
5274,Powai,Mumbai,"67,66,6",900,Mughlai
5275,Powai,Mumbai,9,900,Mughlai
5276,Powai,Mumbai,"11,94,7",100,Mughlai
5277,Powai,Mumbai,"91,111,8,34,47",500,Mughlai
5278,Powai,Mumbai,"60,73,58,14",800,Mughlai
5279,Powai,Mumbai,"58,48,1,24,78",200,Mughlai
5280,Powai,Mumbai,"104,46",100,Mughlai
5281,Powai,Mumbai,"62,109,85",900,Mughlai
5282,Powai,Mumbai,"2,72",600,Mughlai
5283,Powai,Mumbai,"45,11,52,67,92",1000,Mughlai
5284,Powai,Mumbai,"51,105,22",600,Mughlai
5285,Powai,Mumbai,"8,57,111,51,18",400,Mughlai
5286,Powai,Mumbai,"44,66,103,47",300,Mughlai
5287,Powai,Mumbai,"70,99,1,43,47",200,Mughlai
5288,Powai,Mumbai,"12,99,25,53,14",800,Mughlai
5289,Powai,Mumbai,"15,64,98,50",1100,Mughlai
5290,Powai,Mumbai,"56,66,22,44,11",1000,Mughlai
5291,Powai,Mumbai,"17,20,73,59,75",900,Mughlai
5292,Powai,Mumbai,"42,106,34",100,Mughlai
5293,Powai,Mumbai,"4,85",300,Mughlai
5294,Powai,Mumbai,"86,21,98,109",700,Mughlai
5295,Powai,Mumbai,"101,55,105",400,Mughlai
5296,Powai,Mumbai,"9,77,39",100,Mughlai
5297,Powai,Mumbai,"80,92,5",900,Mughlai
5298,Powai,Mumbai,33,400,Mughlai
5299,Powai,Mumbai,"54,96,83",700,Mughlai
5300,Powai,Mumbai,"54,76",400,Mughlai
5301,Powai,Mumbai,67,800,Mughlai
5302,Powai,Mumbai,"33,68",100,Mughlai
5303,Powai,Mumbai,"88,46,49,109",700,Mughlai
5304,Powai,Mumbai,71,1100,Mughlai
5305,Powai,Mumbai,17,500,Mughlai
5306,Powai,Mumbai,"109,95,14",300,Mughlai
5307,Powai,Mumbai,"60,18,28",200,Mughlai
5308,Powai,Mumbai,"97,107,15,38",200,Mughlai
5309,Powai,Mumbai,72,200,Mughlai
5310,Powai,Mumbai,"61,22",400,Mughlai
5311,Powai,Mumbai,"111,68,82",900,Mughlai
5312,Powai,Mumbai,40,800,Mughlai
5313,Powai,Mumbai,"55,22,3,17",500,Mughlai
5314,Powai,Mumbai,"1,40,38,43",700,Mughlai
5315,Powai,Mumbai,"34,52,96,87,78",1000,Mughlai
5316,Powai,Mumbai,50,500,Mughlai
5317,Powai,Mumbai,"3,96,70,9,86",400,Mughlai
5318,Powai,Mumbai,"31,18,20,28,76",1100,Mughlai
5319,Powai,Mumbai,"39,61,44,100",1100,Mughlai
5320,Powai,Mumbai,"44,32,83,20,49",200,Mughlai
5321,Powai,Mumbai,"102,56,35,105,88",600,Mughlai
5322,Powai,Mumbai,"34,93",100,Mughlai
5323,Powai,Mumbai,"108,100,38",600,Mughlai
5324,Powai,Mumbai,"104,65,79,96,60",300,Mughlai
5325,Powai,Mumbai,"101,94",500,Mughlai
5326,Powai,Mumbai,"111,31,20,58,99",700,Mughlai
5327,Powai,Mumbai,"61,100,30",700,Mughlai
5328,Powai,Mumbai,33,1000,Mughlai
5329,Powai,Mumbai,69108,400,Mughlai
5330,Powai,Mumbai,35,1000,Mughlai
5331,Powai,Mumbai,"94,2,100",200,Mughlai
5332,Powai,Mumbai,"47,107,81,60,94",700,Mughlai
5333,Powai,Mumbai,"99,58,59",400,Mughlai
5334,Powai,Mumbai,"24,91,44,89,6",500,Mughlai
5335,Powai,Mumbai,43,600,Mughlai
5336,Powai,Mumbai,"110,35,111",900,Mughlai
5337,Powai,Mumbai,"2,40,73",400,Mughlai
5338,Powai,Mumbai,"86,26,28",300,Mughlai
5339,Powai,Mumbai,"91,23,30,108,48",800,Mughlai
5340,Powai,Mumbai,"108,81,41,59",1100,Mughlai
5341,Powai,Mumbai,91,400,Mughlai
5342,Powai,Mumbai,21,100,Mughlai
5343,Powai,Mumbai,"44,5,67,26",800,Mughlai
5344,Powai,Mumbai,"30,52,6",800,Mughlai
5345,Powai,Mumbai,11,400,Mughlai
5346,Powai,Mumbai,"45,36,27,61",600,Mughlai
5347,Powai,Mumbai,"109,14,35",500,Mughlai
5348,Powai,Mumbai,"55,83,41",900,Mughlai
5349,Powai,Mumbai,44,900,Mughlai
5350,Powai,Mumbai,"69,96,66,87",200,Mughlai
5351,Powai,Mumbai,"112,90",1000,Mughlai
5352,Powai,Mumbai,"38,100,64,25",800,Mughlai
5353,Powai,Mumbai,"89,4,66,77",400,Mughlai
5354,Powai,Mumbai,"67,90,73",1000,Mughlai
5355,Powai,Mumbai,52,1100,Mughlai
5356,Powai,Mumbai,"112,2,94,75",200,Mughlai
5357,Powai,Mumbai,"88,0,6,76,12",100,Mughlai
5358,Powai,Mumbai,59,100,Mughlai
5359,Powai,Mumbai,"107,91,94",1000,Mughlai
5360,Powai,Mumbai,73,900,Mughlai
5361,Powai,Mumbai,95,700,Mughlai
5362,Powai,Mumbai,"41,77,103,57",600,Mughlai
5363,Powai,Mumbai,"66,54,16",500,Mughlai
5364,Powai,Mumbai,"105,0,57",500,Mughlai
5365,Powai,Mumbai,"82,36",300,Mughlai
5366,Powai,Mumbai,"105,50,83,110,112",200,Mughlai
5367,Powai,Mumbai,"39,89",1000,Mughlai
5368,Powai,Mumbai,"99,40,63,11",800,Mughlai
5369,Powai,Mumbai,"30,84,94",1000,Mughlai
5370,Powai,Mumbai,62101,800,Mughlai
5371,Powai,Mumbai,"40,0,41,4",200,Mughlai
5372,Powai,Mumbai,"39,85",300,Mughlai
5373,Powai,Mumbai,"75,109,66,30",800,Mughlai
5374,Powai,Mumbai,"30,71,46,53,37",700,Mughlai
5375,Powai,Mumbai,"34,105,40,64",1100,Mughlai
5376,Powai,Mumbai,88,1000,Mughlai
5377,Powai,Mumbai,"98,25,53,92,97",600,Mughlai
5378,Powai,Mumbai,"31,95,4",900,Mughlai
5379,Powai,Mumbai,"107,32,2,30",1000,Mughlai
5380,Powai,Mumbai,"102,80,22,12",400,Mughlai
5381,Powai,Mumbai,"23,57,36,79,73",1100,Mughlai
5382,Powai,Mumbai,"83,33",800,Mughlai
5383,Powai,Mumbai,"20,35,68,100,73",1100,Mughlai
5384,Powai,Mumbai,"25,23,73",200,Mughlai
5385,Powai,Mumbai,107,800,Mughlai
5386,Powai,Mumbai,"88,59",600,Mughlai
5387,Powai,Mumbai,61,1100,Mughlai
5388,Powai,Mumbai,"29,35,108,53,37",600,Mughlai
5389,Powai,Mumbai,"17,96,79,36,14",400,Mughlai
5390,Powai,Mumbai,42,1100,Mughlai
5391,Powai,Mumbai,51,800,Mughlai
5392,Powai,Mumbai,"6,78",1100,Mughlai
5393,Powai,Mumbai,91,500,Mughlai
5394,Powai,Mumbai,102108,400,Mughlai
5395,Powai,Mumbai,"9,4,1",900,Mughlai
5396,Powai,Mumbai,110,700,Mughlai
5397,Powai,Mumbai,"65,45,36",500,Mughlai
5398,Powai,Mumbai,"100,43",200,Mughlai
5399,Powai,Mumbai,94,1100,Mughlai
5400,Powai,Mumbai,88,200,Mughlai
5401,Powai,Mumbai,"23,30,31",1100,Mughlai
5402,Powai,Mumbai,"94,56,35,54,67",1100,Mughlai
5403,Powai,Mumbai,"4,32,113,111,42",1000,Mughlai
5404,Powai,Mumbai,"39,8,23",500,Mughlai
5405,Powai,Mumbai,"15,44,42",1100,Mughlai
5406,Powai,Mumbai,84108,900,Mughlai
5407,Powai,Mumbai,"19,70,46,2",200,Mughlai
5408,Powai,Mumbai,"7,65,4,40,76",300,Mughlai
5409,Powai,Mumbai,21,900,Mughlai
5410,Powai,Mumbai,"17,48,55,60",100,Mughlai
5411,Powai,Mumbai,"105,103,72",500,Mughlai
5412,Powai,Mumbai,50,200,Mughlai
5413,Powai,Mumbai,"109,100,54,77",600,Mughlai
5414,Powai,Mumbai,"37,100,78,16",1100,Mughlai
5415,Powai,Mumbai,"92,66",100,Mughlai
5416,Powai,Mumbai,"38,74,93,68,112",300,Mughlai
5417,Powai,Mumbai,"74,7,27,68,56",600,Mughlai
5418,Powai,Mumbai,"102,79,4,7,44",300,Mughlai
5419,Powai,Mumbai,"20,83,55,2",300,Mughlai
5420,Powai,Mumbai,"84,61,11,36",600,Mughlai
5421,Powai,Mumbai,"107,0,11,42",200,Mughlai
5422,Powai,Mumbai,"113,36,76",600,Mughlai
5423,Powai,Mumbai,"33,83,19",600,Mughlai
5424,Powai,Mumbai,"48,38",500,Mughlai
5425,Powai,Mumbai,"98,71,85",1000,Mughlai
5426,Powai,Mumbai,"30,105,70,23",300,Mughlai
5427,Powai,Mumbai,"42,68,5",700,Mughlai
5428,Powai,Mumbai,"110,11,92",300,Mughlai
5429,Powai,Mumbai,"9,23,84",900,Mughlai
5430,Powai,Mumbai,"88,96",200,Mughlai
5431,Powai,Mumbai,4,400,Mughlai
5432,Powai,Mumbai,"65,19,87,2,29",800,Mughlai
5433,Powai,Mumbai,"101,32",100,Mughlai
5434,Powai,Mumbai,"51,26,37,77",1000,Mughlai
5435,Powai,Mumbai,"77,109,54",300,Mughlai
5436,Powai,Mumbai,24109,300,Mughlai
5437,Powai,Mumbai,59,300,Mughlai
5438,Powai,Mumbai,107,800,Mughlai
5439,Powai,Mumbai,7,600,Mughlai
5440,Powai,Mumbai,"58,18,64",600,Mughlai
5441,Powai,Mumbai,70110,700,Mughlai
5442,Powai,Mumbai,"52,29,11,91",900,Mughlai
5443,Powai,Mumbai,100,500,Mughlai
5444,Powai,Mumbai,"1,112,32,98,101",700,Mughlai
5445,Powai,Mumbai,"73,44,15,12,51",600,Mughlai
5446,Powai,Mumbai,2104,900,Mughlai
5447,Powai,Mumbai,"3,74,83",1100,Mughlai
5448,Powai,Mumbai,"29,4,95,89",200,Mughlai
5449,Powai,Mumbai,"50,26,33,12,5",1100,Mughlai
5450,Powai,Mumbai,"106,79,52,59",600,Mughlai
5451,Powai,Mumbai,"20,71",1000,Mughlai
5452,Powai,Mumbai,"85,61",600,Mughlai
5453,Powai,Mumbai,38,900,Mughlai
5454,Powai,Mumbai,"61,29",300,Mughlai
5455,Powai,Mumbai,"47,73",300,Mughlai
5456,Powai,Mumbai,"102,91,15,53",900,Mughlai
5457,Powai,Mumbai,"109,78,60,107,87",200,Mughlai
5458,Powai,Mumbai,36,500,Mughlai
5459,Powai,Mumbai,"64,93,107",700,Mughlai
5460,Powai,Mumbai,18,700,Mughlai
5461,Powai,Mumbai,"63,58,34,62",1000,Mughlai
5462,Powai,Mumbai,"70,105,21,61",200,Mughlai
5463,Powai,Mumbai,"5,39,6",600,Mughlai
5464,Powai,Mumbai,"43,90,69,73",700,Mughlai
5465,Powai,Mumbai,112,300,Mughlai
5466,Powai,Mumbai,"29,53",600,Mughlai
5467,Powai,Mumbai,"1,16,56,91",700,Mughlai
5468,Powai,Mumbai,"51,26,109,105,64",800,Mughlai
5469,Powai,Mumbai,"24,21,19,59,63",500,Mughlai
5470,Powai,Mumbai,49102,500,Mughlai
5471,Powai,Mumbai,83,900,Mughlai
5472,Powai,Mumbai,"55,26",500,Mughlai
5473,Powai,Mumbai,"69,20,42,108,81",1000,Mughlai
5474,Powai,Mumbai,"23,1",900,Mughlai
5475,Powai,Mumbai,"65,101,78,53,30",800,Mughlai
5476,Powai,Mumbai,"51,39,65,67,103",600,Mughlai
5477,Powai,Mumbai,"99,90,45,103,72",400,Mughlai
5478,Powai,Mumbai,"107,67,22,28",300,Mughlai
5479,Powai,Mumbai,"42,28,4",500,Mughlai
5480,Powai,Mumbai,"61,66,62",600,Mughlai
5481,Powai,Mumbai,"105,46,61",200,Mughlai
5482,Powai,Mumbai,"19,12,51,63",100,Mughlai
5483,Powai,Mumbai,93,1000,Mughlai
5484,Powai,Mumbai,"45,27",300,Mughlai
5485,Powai,Mumbai,"67,14,78",800,Mughlai
5486,Powai,Mumbai,"56,109,70",1000,Mughlai
5487,Powai,Mumbai,"62,78,97,45,106",1000,Mughlai
5488,Powai,Mumbai,"101,27,3",900,Mughlai
5489,Powai,Mumbai,97,1000,Mughlai
5490,Powai,Mumbai,"23,91",300,Mughlai
5491,Powai,Mumbai,76,1000,Mughlai
5492,Powai,Mumbai,"11,49",600,Mughlai
5493,Powai,Mumbai,"55,69,41",100,Mughlai
5494,Powai,Mumbai,"55,92,94,60,50",700,Mughlai
5495,Powai,Mumbai,"108,56",500,Mughlai
5496,Powai,Mumbai,"74,31,44,106,70",400,Mughlai
5497,Powai,Mumbai,13,200,Mughlai
5498,Powai,Mumbai,"25,35",100,Mughlai
5499,Powai,Mumbai,"85,81,105,37,28",1000,Mughlai
5500,Powai,Mumbai,"91,18,101,31,39",700,Mughlai
5501,Powai,Mumbai,"91,33,9",100,Mughlai
5502,Powai,Mumbai,"67,84,25,64,21",300,Mughlai
5503,Powai,Mumbai,"11,94,31",900,Mughlai
5504,Powai,Mumbai,"41,7,27,57",200,Mughlai
5505,Powai,Mumbai,"21,73,109",700,Mughlai
5506,Powai,Mumbai,"22,40",700,Mughlai
5507,Powai,Mumbai,"91,113,54",800,Mughlai
5508,Powai,Mumbai,"88,98",1100,Mughlai
5509,Powai,Mumbai,"102,46",800,Mughlai
5510,Powai,Mumbai,"43,27",300,Mughlai
5511,Powai,Mumbai,"94,100,4,112,53",500,Mughlai
5512,Powai,Mumbai,8,700,Mughlai
5513,Powai,Mumbai,72,700,Mughlai
5514,Powai,Mumbai,96107,400,Mughlai
5515,Powai,Mumbai,"69,35,58,38",1100,Mughlai
5516,Powai,Mumbai,"98,36",1000,Mughlai
5517,Powai,Mumbai,"100,2,44,11,13",1000,Mughlai
5518,Powai,Mumbai,"56,40,94,14",200,Mughlai
5519,Powai,Mumbai,"38,104,71,40,113",200,Mughlai
5520,Powai,Mumbai,"29,107,86,42",1000,Mughlai
5521,Powai,Mumbai,"109,94",1100,Mughlai
5522,Powai,Mumbai,"3,88,50",400,Mughlai
5523,Powai,Mumbai,"110,47",400,Mughlai
5524,Powai,Mumbai,86,800,Mughlai
5525,Powai,Mumbai,"35,109,31",800,Mughlai
5526,Powai,Mumbai,"30,4,75",700,Mughlai
5527,Powai,Mumbai,"14,101,58,23,97",200,Mughlai
5528,Powai,Mumbai,"51,24,84,90,49",1100,Mughlai
5529,Powai,Mumbai,"108,89,58,2,76",200,Mughlai
5530,Powai,Mumbai,"113,33,50",500,Mughlai
5531,Powai,Mumbai,"43,21",100,Mughlai
5532,Powai,Mumbai,21,200,Mughlai
5533,Powai,Mumbai,"97,99",700,Mughlai
5534,Powai,Mumbai,"0,100,65",200,Mughlai
5535,Powai,Mumbai,"41,48,58",400,Mughlai
5536,Powai,Mumbai,"110,17,91,33",100,Mughlai
5537,Powai,Mumbai,112,900,Mughlai
5538,Powai,Mumbai,3100,200,Mughlai
5539,Powai,Mumbai,"19,89,9,39,23",1000,Mughlai
5540,Powai,Mumbai,"93,48,82,12,76",800,Mughlai
5541,Powai,Mumbai,17,600,Mughlai
5542,Powai,Mumbai,"0,7",500,Mughlai
5543,Powai,Mumbai,"110,66,34,47",500,Mughlai
5544,Powai,Mumbai,"81,22,5,2",500,Mughlai
5545,Powai,Mumbai,102,1100,Mughlai
5546,Powai,Mumbai,18,500,Mughlai
5547,Powai,Mumbai,68,500,Mughlai
5548,Powai,Mumbai,"74,11",200,Mughlai
5549,Powai,Mumbai,"46,35,101,82,25",100,Mughlai
5550,Powai,Mumbai,68,1100,Mughlai
5551,Powai,Mumbai,"1,26,6,2",500,Mughlai
5552,Powai,Mumbai,82,300,Mughlai
5553,Powai,Mumbai,"2,87,10,88",600,Mughlai
5554,Powai,Mumbai,16,400,Mughlai
5555,Powai,Mumbai,"35,60,88,30,55",100,Mughlai
5556,Powai,Mumbai,"56,93,58",300,Mughlai
5557,Powai,Mumbai,19,600,Mughlai
5558,Powai,Mumbai,"23,87",700,Mughlai
5559,Powai,Mumbai,"0,89,15,79,41",700,Mughlai
5560,Powai,Mumbai,"65,74",900,Mughlai
5561,Powai,Mumbai,107,200,Mughlai
5562,Powai,Mumbai,"94,29,65,2,14",800,Mughlai
5563,Powai,Mumbai,45,700,Mughlai
5564,Powai,Mumbai,32,600,Mughlai
5565,Powai,Mumbai,"74,96,90",200,Mughlai
5566,Powai,Mumbai,"78,94,87,32,109",400,Mughlai
5567,Powai,Mumbai,"10,67,60,31,33",800,Mughlai
5568,Powai,Mumbai,"16,86",800,Mughlai
5569,Powai,Mumbai,"111,73,52",100,Mughlai
5570,Powai,Mumbai,63,1000,Mughlai
5571,Powai,Mumbai,"111,53",700,Mughlai
5572,Powai,Mumbai,"64,54,89",600,Mughlai
5573,Powai,Mumbai,"87,17,100",1000,Mughlai
5574,Powai,Mumbai,"67,81,41,80",100,Mughlai
5575,Powai,Mumbai,"102,67,110,39",500,Mughlai
5576,Powai,Mumbai,"79,64,90,98",200,Mughlai
5577,Powai,Mumbai,93,500,Mughlai
5578,Powai,Mumbai,"32,106,29,104,54",200,Mughlai
5579,Powai,Mumbai,67,1000,Mughlai
5580,Powai,Mumbai,8,800,Mughlai
5581,Powai,Mumbai,"83,76",600,Mughlai
5582,Powai,Mumbai,"3,27",200,Mughlai
5583,Powai,Mumbai,"87,106,82,98",600,Mughlai
5584,Powai,Mumbai,"102,7",900,Mughlai
5585,Powai,Mumbai,"82,69",1100,Mughlai
5586,Powai,Mumbai,"93,57,79,56",500,Mughlai
5587,Powai,Mumbai,"19,61,100,102,94",1100,Mughlai
5588,Powai,Mumbai,"71,100,80,89,76",1000,Mughlai
5589,Powai,Mumbai,"15,76,35,41",100,Mughlai
5590,Powai,Mumbai,"79,9,81,37",600,Mughlai
5591,Powai,Mumbai,"28,53,107",500,Mughlai
5592,Powai,Mumbai,"50,92",200,Mughlai
5593,Powai,Mumbai,"103,65,85,74",1100,Mughlai
5594,Powai,Mumbai,"12,108,7,65",1000,Mughlai
5595,Powai,Mumbai,"77,5,61",1000,Mughlai
5596,Powai,Mumbai,"97,54,31,44,105",600,Mughlai
5597,Powai,Mumbai,"94,55",100,Mughlai
5598,Powai,Mumbai,"13,108,88,39",900,Mughlai
5599,Powai,Mumbai,7,400,Mughlai
5600,Powai,Mumbai,"31,14,69,32",500,Mughlai
5601,Powai,Mumbai,"96,30,35,48",200,Mughlai
5602,Powai,Mumbai,"32,87,46,24,39",1000,Mughlai
5603,Powai,Mumbai,"86,67,25",700,Mughlai
5604,Powai,Mumbai,"61,49,110",900,Mughlai
5605,Powai,Mumbai,86,900,Mughlai
5606,Powai,Mumbai,"64,44,103,35",300,Mughlai
5607,Powai,Mumbai,"103,43,61,85,99",1000,Mughlai
5608,Powai,Mumbai,"64,34,42,31",200,Mughlai
5609,Powai,Mumbai,"104,54,85,84",800,Mughlai
5610,Powai,Mumbai,"28,40",900,Mughlai
5611,Powai,Mumbai,"111,48,91,98",900,Mughlai
5612,Powai,Mumbai,"33,42",1000,Mughlai
5613,Powai,Mumbai,"104,105,17,3,20",700,Mughlai
5614,Powai,Mumbai,"25,15,52,95",100,Mughlai
5615,Powai,Mumbai,"67,77,38",700,Mughlai
5616,Powai,Mumbai,"108,40",1100,Mughlai
5617,Powai,Mumbai,45,900,Mughlai
5618,Powai,Mumbai,"100,77",400,Mughlai
5619,Powai,Mumbai,"57,95",1000,Mughlai
5620,Powai,Mumbai,"59,78,3,47",100,Mughlai
5621,Powai,Mumbai,"59,79,78,99,53",300,Mughlai
5622,Powai,Mumbai,21,500,Mughlai
5623,Powai,Mumbai,"85,35,14,43",1000,Mughlai
5624,Powai,Mumbai,"45,112,92",500,Mughlai
5625,Powai,Mumbai,99,700,Mughlai
5626,Powai,Mumbai,12,900,Mughlai
5627,Powai,Mumbai,"101,95,93,35",600,Mughlai
5628,Powai,Mumbai,"21,5,80,33",600,Mughlai
5629,Powai,Mumbai,"112,64,52",500,Mughlai
5630,Powai,Mumbai,"19,52,74,71",1000,Mughlai
5631,Powai,Mumbai,"8,48,33",1100,Mughlai
5632,Powai,Mumbai,98,900,Mughlai
5633,Powai,Mumbai,"94,15,23,53",1000,Mughlai
5634,Powai,Mumbai,"55,100,18",1000,Mughlai
5635,Powai,Mumbai,7,1100,Mughlai
5636,Powai,Mumbai,"63,20,98,59",100,Mughlai
5637,Powai,Mumbai,"41,32",600,Mughlai
5638,Powai,Mumbai,"54,0,50",300,Mughlai
5639,Powai,Mumbai,"92,68,33,41",800,Mughlai
5640,Powai,Mumbai,"12,24,82,88,70",300,Mughlai
5641,Powai,Mumbai,49,1100,Mughlai
5642,Powai,Mumbai,"62,45,81",500,Mughlai
5643,Powai,Mumbai,"102,80,96",100,Mughlai
5644,Powai,Mumbai,26,100,Mughlai
5645,Powai,Mumbai,"90,76,25,39,40",800,Mughlai
5646,Powai,Mumbai,106,700,Mughlai
5647,Powai,Mumbai,"48,57,69,16",1000,Mughlai
5648,Powai,Mumbai,"51,94,113",100,Mughlai
5649,Powai,Mumbai,"2,42,62",1100,Mughlai
5650,Powai,Mumbai,"35,15,63,64,94",1100,Mughlai
5651,Powai,Mumbai,"3,58",800,Mughlai
5652,Powai,Mumbai,64,300,Mughlai
5653,Powai,Mumbai,41,500,Mughlai
5654,Powai,Mumbai,"21,109,103,17",1000,Mughlai
5655,Powai,Mumbai,"10,93,17,58,72",1100,Mughlai
5656,Powai,Mumbai,47,700,Mughlai
5657,Powai,Mumbai,77,500,Mughlai
5658,Powai,Mumbai,104,700,Mughlai
5659,Powai,Mumbai,"65,70,5,72",800,Mughlai
5660,Powai,Mumbai,"90,23",900,Mughlai
5661,Powai,Mumbai,"89,74,104,99,29",1100,Mughlai
5662,Powai,Mumbai,"61,68,57",600,Mughlai
5663,Powai,Mumbai,"88,31",900,Mughlai
5664,Powai,Mumbai,"86,40,16,8,91",1000,Mughlai
5665,Powai,Mumbai,"60,112,93",200,Mughlai
5666,Powai,Mumbai,69,400,Mughlai
5667,Powai,Mumbai,79,400,Mughlai
5668,Powai,Mumbai,"66,38,49",500,Mughlai
5669,Powai,Mumbai,"1,20,60,97",700,Mughlai
5670,Powai,Mumbai,"6,44,89,73",700,Mughlai
5671,Powai,Mumbai,"63,27",600,Mughlai
5672,Powai,Mumbai,"66,3,113,8,36",1100,Mughlai
5673,Powai,Mumbai,"108,37,7,69,51",1100,Mughlai
5674,Powai,Mumbai,"49,88,41",1100,Mughlai
5675,Powai,Mumbai,"113,112,42,30,76",400,Mughlai
5676,Powai,Mumbai,"44,58",300,Mughlai
5677,Powai,Mumbai,63,400,Mughlai
5678,Powai,Mumbai,"82,69",600,Mughlai
5679,Powai,Mumbai,"79,6,8",300,Mughlai
5680,Powai,Mumbai,"56,104,68,19",500,Mughlai
5681,Powai,Mumbai,"23,25,58,14,105",1100,Mughlai
5682,Powai,Mumbai,"52,40",200,Mughlai
5683,Powai,Mumbai,"21,111,10",300,Mughlai
5684,Powai,Mumbai,"89,50,37,63,103",700,Mughlai
5685,Powai,Mumbai,52,900,Mughlai
5686,Powai,Mumbai,"20,36",1100,Mughlai
5687,Powai,Mumbai,"51,5,98,46,29",1000,Mughlai
5688,Powai,Mumbai,"98,97,65,40,52",400,Mughlai
5689,Powai,Mumbai,"83,14,81,47",500,Mughlai
5690,Powai,Mumbai,"32,7",100,Mughlai
5691,Powai,Mumbai,"71,75,86,24,93",900,Mughlai
5692,Powai,Mumbai,"54,97,19,67,87",700,Mughlai
5693,Powai,Mumbai,88,600,Mughlai
5694,Powai,Mumbai,"102,32",500,Mughlai
5695,Powai,Mumbai,"93,36,110,43,17",800,Mughlai
5696,Powai,Mumbai,"60,41,21,77",300,Mughlai
5697,Powai,Mumbai,"6,97,71,53",200,Mughlai
5698,Powai,Mumbai,9102,600,Mughlai
5699,Powai,Mumbai,"103,50",800,Mughlai
5700,Powai,Mumbai,96,600,Mughlai
5701,Powai,Mumbai,"5,39,48",800,Mughlai
5702,Powai,Mumbai,3111,1100,Mughlai
5703,Powai,Mumbai,"54,80,1,100",700,Mughlai
5704,Powai,Mumbai,86,800,Mughlai
5705,Powai,Mumbai,22,200,Mughlai
